calBP,PrDens,PrDens_Taphonomic,Site
31333,0.000516434,0.000179554,Umbeli Belli
31332,0.000516216,0.000179471,Umbeli Belli
31331,0.000515996,0.000179387,Umbeli Belli
31330,0.000515777,0.000179303,Umbeli Belli
31329,0.000515557,0.000179219,Umbeli Belli
31328,0.000515337,0.000179135,Umbeli Belli
31327,0.000515116,0.000179051,Umbeli Belli
31326,0.000514895,0.000178967,Umbeli Belli
31325,0.000514674,0.000178883,Umbeli Belli
31324,0.000514452,0.000178798,Umbeli Belli
31323,0.00051423,0.000178713,Umbeli Belli
31322,0.000514007,0.000178629,Umbeli Belli
31321,0.000513784,0.000178544,Umbeli Belli
31320,0.000513561,0.000178459,Umbeli Belli
31319,0.000513279,0.000178354,Umbeli Belli
31318,0.000512997,0.000178248,Umbeli Belli
31317,0.000512714,0.000178142,Umbeli Belli
31316,0.000512431,0.000178036,Umbeli Belli
31315,0.000512147,0.00017793,Umbeli Belli
31314,0.000511862,0.000177824,Umbeli Belli
31313,0.000511577,0.000177718,Umbeli Belli
31312,0.000511291,0.000177611,Umbeli Belli
31311,0.000511005,0.000177504,Umbeli Belli
31310,0.000510718,0.000177397,Umbeli Belli
31309,0.000510431,0.00017729,Umbeli Belli
31308,0.000510143,0.000177183,Umbeli Belli
31307,0.000509854,0.000177075,Umbeli Belli
31306,0.000509565,0.000176967,Umbeli Belli
31305,0.000509275,0.000176859,Umbeli Belli
31304,0.000508985,0.000176751,Umbeli Belli
31303,0.000508694,0.000176643,Umbeli Belli
31302,0.000508403,0.000176534,Umbeli Belli
31301,0.000508111,0.000176426,Umbeli Belli
31300,0.000507819,0.000176317,Umbeli Belli
31299,0.000507438,0.000176177,Umbeli Belli
31298,0.000507057,0.000176038,Umbeli Belli
31297,0.000506675,0.000175898,Umbeli Belli
31296,0.000506291,0.000175757,Umbeli Belli
31295,0.000505907,0.000175617,Umbeli Belli
31294,0.000505522,0.000175476,Umbeli Belli
31293,0.000505136,0.000175334,Umbeli Belli
31292,0.000504749,0.000175193,Umbeli Belli
31291,0.000504362,0.000175051,Umbeli Belli
31290,0.000503973,0.000174909,Umbeli Belli
31289,0.000503583,0.000174766,Umbeli Belli
31288,0.000503193,0.000174623,Umbeli Belli
31287,0.000502801,0.00017448,Umbeli Belli
31286,0.000502409,0.000174337,Umbeli Belli
31285,0.000502016,0.000174193,Umbeli Belli
31284,0.000501621,0.000174049,Umbeli Belli
31283,0.000501226,0.000173905,Umbeli Belli
31282,0.00050083,0.00017376,Umbeli Belli
31281,0.000500433,0.000173615,Umbeli Belli
31280,0.000500036,0.00017347,Umbeli Belli
31279,0.00049957,0.000173301,Umbeli Belli
31278,0.000499103,0.000173132,Umbeli Belli
31277,0.000498635,0.000172963,Umbeli Belli
31276,0.000498166,0.000172793,Umbeli Belli
31275,0.000497696,0.000172623,Umbeli Belli
31274,0.000497225,0.000172452,Umbeli Belli
31273,0.000496752,0.000172281,Umbeli Belli
31272,0.000496278,0.000172109,Umbeli Belli
31271,0.000495804,0.000171938,Umbeli Belli
31270,0.000495328,0.000171765,Umbeli Belli
31269,0.000494851,0.000171593,Umbeli Belli
31268,0.000494372,0.00017142,Umbeli Belli
31267,0.000493893,0.000171247,Umbeli Belli
31266,0.000493413,0.000171073,Umbeli Belli
31265,0.000492931,0.000170899,Umbeli Belli
31264,0.000492449,0.000170724,Umbeli Belli
31263,0.000491965,0.00017055,Umbeli Belli
31262,0.00049148,0.000170374,Umbeli Belli
31261,0.000490994,0.000170199,Umbeli Belli
31260,0.000490507,0.000170023,Umbeli Belli
31259,0.000489901,0.000169806,Umbeli Belli
31258,0.000489294,0.000169588,Umbeli Belli
31257,0.000488684,0.00016937,Umbeli Belli
31256,0.000488074,0.000169151,Umbeli Belli
31255,0.000487461,0.000168932,Umbeli Belli
31254,0.000486847,0.000168712,Umbeli Belli
31253,0.000486231,0.000168492,Umbeli Belli
31252,0.000485614,0.000168271,Umbeli Belli
31251,0.000484995,0.000168049,Umbeli Belli
31250,0.000484375,0.000167827,Umbeli Belli
31249,0.000483753,0.000167605,Umbeli Belli
31248,0.000483129,0.000167382,Umbeli Belli
31247,0.000482504,0.000167158,Umbeli Belli
31246,0.000481878,0.000166935,Umbeli Belli
31245,0.00048125,0.00016671,Umbeli Belli
31244,0.00048062,0.000166485,Umbeli Belli
31243,0.000479989,0.000166259,Umbeli Belli
31242,0.000479357,0.000166034,Umbeli Belli
31241,0.000478723,0.000165807,Umbeli Belli
31240,0.000478088,0.00016558,Umbeli Belli
31239,0.000477364,0.000165323,Umbeli Belli
31238,0.000476639,0.000165065,Umbeli Belli
31237,0.000475913,0.000164806,Umbeli Belli
31236,0.000475184,0.000164547,Umbeli Belli
31235,0.000474453,0.000164287,Umbeli Belli
31234,0.000473721,0.000164027,Umbeli Belli
31233,0.000472987,0.000163766,Umbeli Belli
31232,0.000472251,0.000163504,Umbeli Belli
31231,0.000471513,0.000163242,Umbeli Belli
31230,0.000470774,0.000162979,Umbeli Belli
31229,0.000470033,0.000162716,Umbeli Belli
31228,0.00046929,0.000162452,Umbeli Belli
31227,0.000468545,0.000162187,Umbeli Belli
31226,0.000467799,0.000161922,Umbeli Belli
31225,0.000467051,0.000161657,Umbeli Belli
31224,0.000466301,0.00016139,Umbeli Belli
31223,0.00046555,0.000161124,Umbeli Belli
31222,0.000464797,0.000160856,Umbeli Belli
31221,0.000464043,0.000160589,Umbeli Belli
31220,0.000463286,0.00016032,Umbeli Belli
31219,0.000462366,0.000159995,Umbeli Belli
31218,0.000461442,0.000159669,Umbeli Belli
31217,0.000460517,0.000159342,Umbeli Belli
31216,0.000459589,0.000159014,Umbeli Belli
31215,0.000458659,0.000158686,Umbeli Belli
31214,0.000457726,0.000158357,Umbeli Belli
31213,0.000456792,0.000158027,Umbeli Belli
31212,0.000455855,0.000157696,Umbeli Belli
31211,0.000454916,0.000157365,Umbeli Belli
31210,0.000453975,0.000157033,Umbeli Belli
31209,0.000453032,0.0001567,Umbeli Belli
31208,0.000452087,0.000156366,Umbeli Belli
31207,0.00045114,0.000156032,Umbeli Belli
31206,0.00045019,0.000155697,Umbeli Belli
31205,0.000449239,0.000155362,Umbeli Belli
31204,0.000448286,0.000155026,Umbeli Belli
31203,0.00044733,0.000154689,Umbeli Belli
31202,0.000446373,0.000154351,Umbeli Belli
31201,0.000445414,0.000154013,Umbeli Belli
31200,0.000444453,0.000153675,Umbeli Belli
31199,0.000443379,0.000153297,Umbeli Belli
31198,0.000442302,0.000152918,Umbeli Belli
31197,0.000441223,0.000152539,Umbeli Belli
31196,0.000440142,0.000152159,Umbeli Belli
31195,0.000439059,0.000151778,Umbeli Belli
31194,0.000437973,0.000151396,Umbeli Belli
31193,0.000436886,0.000151014,Umbeli Belli
31192,0.000435796,0.000150631,Umbeli Belli
31191,0.000434704,0.000150247,Umbeli Belli
31190,0.00043361,0.000149863,Umbeli Belli
31189,0.000432514,0.000149478,Umbeli Belli
31188,0.000431416,0.000149092,Umbeli Belli
31187,0.000430316,0.000148706,Umbeli Belli
31186,0.000429215,0.000148319,Umbeli Belli
31185,0.000428111,0.000147932,Umbeli Belli
31184,0.000427005,0.000147543,Umbeli Belli
31183,0.000425898,0.000147155,Umbeli Belli
31182,0.000424789,0.000146765,Umbeli Belli
31181,0.000423678,0.000146376,Umbeli Belli
31180,0.000422566,0.000145985,Umbeli Belli
31179,0.000421301,0.000145542,Umbeli Belli
31178,0.000420035,0.000145098,Umbeli Belli
31177,0.000418766,0.000144654,Umbeli Belli
31176,0.000417494,0.000144209,Umbeli Belli
31175,0.000416221,0.000143763,Umbeli Belli
31174,0.000414945,0.000143317,Umbeli Belli
31173,0.000413668,0.000142869,Umbeli Belli
31172,0.000412388,0.000142421,Umbeli Belli
31171,0.000411107,0.000141973,Umbeli Belli
31170,0.000409823,0.000141524,Umbeli Belli
31169,0.000408538,0.000141074,Umbeli Belli
31168,0.000407251,0.000140624,Umbeli Belli
31167,0.000405962,0.000140173,Umbeli Belli
31166,0.000404672,0.000139721,Umbeli Belli
31165,0.000403379,0.000139269,Umbeli Belli
31164,0.000402085,0.000138817,Umbeli Belli
31163,0.00040079,0.000138364,Umbeli Belli
31162,0.000399493,0.00013791,Umbeli Belli
31161,0.000398194,0.000137456,Umbeli Belli
31160,0.000396894,0.000137002,Umbeli Belli
31159,0.000395515,0.00013652,Umbeli Belli
31158,0.000394134,0.000136038,Umbeli Belli
31157,0.000392752,0.000135555,Umbeli Belli
31156,0.000391368,0.000135072,Umbeli Belli
31155,0.000389983,0.000134588,Umbeli Belli
31154,0.000388596,0.000134104,Umbeli Belli
31153,0.000387208,0.000133619,Umbeli Belli
31152,0.000385818,0.000133134,Umbeli Belli
31151,0.000384427,0.000132649,Umbeli Belli
31150,0.000383035,0.000132163,Umbeli Belli
31149,0.000381642,0.000131677,Umbeli Belli
31148,0.000380248,0.00013119,Umbeli Belli
31147,0.000378853,0.000130703,Umbeli Belli
31146,0.000377456,0.000130216,Umbeli Belli
31145,0.000376059,0.000129728,Umbeli Belli
31144,0.000374661,0.000129241,Umbeli Belli
31143,0.000373262,0.000128753,Umbeli Belli
31142,0.000371862,0.000128265,Umbeli Belli
31141,0.000370461,0.000127776,Umbeli Belli
31140,0.00036906,0.000127288,Umbeli Belli
31139,0.00036764,0.000126792,Umbeli Belli
31138,0.000366219,0.000126297,Umbeli Belli
31137,0.000364797,0.000125801,Umbeli Belli
31136,0.000363374,0.000125305,Umbeli Belli
31135,0.000361951,0.000124809,Umbeli Belli
31134,0.000360527,0.000124313,Umbeli Belli
31133,0.000359102,0.000123817,Umbeli Belli
31132,0.000357677,0.00012332,Umbeli Belli
31131,0.000356252,0.000122824,Umbeli Belli
31130,0.000354826,0.000122327,Umbeli Belli
31129,0.0003534,0.00012183,Umbeli Belli
31128,0.000351974,0.000121334,Umbeli Belli
31127,0.000350547,0.000120837,Umbeli Belli
31126,0.00034912,0.00012034,Umbeli Belli
31125,0.000347693,0.000119843,Umbeli Belli
31124,0.000346266,0.000119346,Umbeli Belli
31123,0.000344839,0.000118849,Umbeli Belli
31122,0.000343412,0.000118352,Umbeli Belli
31121,0.000341985,0.000117856,Umbeli Belli
31120,0.000340558,0.000117359,Umbeli Belli
31119,0.000339131,0.000116862,Umbeli Belli
31118,0.000337704,0.000116366,Umbeli Belli
31117,0.000336276,0.000115869,Umbeli Belli
31116,0.000334849,0.000115373,Umbeli Belli
31115,0.000333422,0.000114876,Umbeli Belli
31114,0.000331996,0.00011438,Umbeli Belli
31113,0.000330569,0.000113883,Umbeli Belli
31112,0.000329143,0.000113387,Umbeli Belli
31111,0.000327717,0.000112891,Umbeli Belli
31110,0.000326291,0.000112396,Umbeli Belli
31109,0.000324866,0.0001119,Umbeli Belli
31108,0.000323441,0.000111405,Umbeli Belli
31107,0.000322017,0.000110909,Umbeli Belli
31106,0.000320593,0.000110414,Umbeli Belli
31105,0.00031917,0.00010992,Umbeli Belli
31104,0.000317748,0.000109425,Umbeli Belli
31103,0.000316327,0.000108931,Umbeli Belli
31102,0.000314906,0.000108437,Umbeli Belli
31101,0.000313486,0.000107944,Umbeli Belli
31100,0.000312067,0.000107451,Umbeli Belli
31099,0.000310747,0.000106992,Umbeli Belli
31098,0.000309429,0.000106534,Umbeli Belli
31097,0.000308111,0.000106075,Umbeli Belli
31096,0.000306793,0.000105617,Umbeli Belli
31095,0.000305477,0.00010516,Umbeli Belli
31094,0.000304161,0.000104703,Umbeli Belli
31093,0.000302847,0.000104246,Umbeli Belli
31092,0.000301533,0.000103789,Umbeli Belli
31091,0.00030022,0.000103333,Umbeli Belli
31090,0.000298908,0.000102877,Umbeli Belli
31089,0.000297597,0.000102421,Umbeli Belli
31088,0.000296287,0.000101966,Umbeli Belli
31087,0.000294978,0.000101512,Umbeli Belli
31086,0.00029367,0.000101057,Umbeli Belli
31085,0.000292364,0.000100604,Umbeli Belli
31084,0.000291059,0.00010015,Umbeli Belli
31083,0.000289755,9.96975E-05,Umbeli Belli
31082,0.000288452,9.92451E-05,Umbeli Belli
31081,0.000287151,9.87932E-05,Umbeli Belli
31080,0.000285851,9.83418E-05,Umbeli Belli
31079,0.00028467,9.79316E-05,Umbeli Belli
31078,0.000283491,9.75218E-05,Umbeli Belli
31077,0.000282313,9.71125E-05,Umbeli Belli
31076,0.000281136,9.67036E-05,Umbeli Belli
31075,0.00027996,9.62952E-05,Umbeli Belli
31074,0.000278786,9.58872E-05,Umbeli Belli
31073,0.000277613,9.54798E-05,Umbeli Belli
31072,0.000276441,9.50727E-05,Umbeli Belli
31071,0.000275271,9.46662E-05,Umbeli Belli
31070,0.000274101,9.42602E-05,Umbeli Belli
31069,0.000272934,9.38547E-05,Umbeli Belli
31068,0.000271767,9.34497E-05,Umbeli Belli
31067,0.000270602,9.30453E-05,Umbeli Belli
31066,0.000269439,9.26414E-05,Umbeli Belli
31065,0.000268277,9.2238E-05,Umbeli Belli
31064,0.000267117,9.18352E-05,Umbeli Belli
31063,0.000265958,9.1433E-05,Umbeli Belli
31062,0.000264801,9.10313E-05,Umbeli Belli
31061,0.000263645,9.06302E-05,Umbeli Belli
31060,0.000262491,9.02297E-05,Umbeli Belli
31059,0.000261452,8.9869E-05,Umbeli Belli
31058,0.000260415,8.95087E-05,Umbeli Belli
31057,0.000259379,8.91489E-05,Umbeli Belli
31056,0.000258345,8.87896E-05,Umbeli Belli
31055,0.000257312,8.84309E-05,Umbeli Belli
31054,0.00025628,8.80726E-05,Umbeli Belli
31053,0.00025525,8.77148E-05,Umbeli Belli
31052,0.000254221,8.73576E-05,Umbeli Belli
31051,0.000253193,8.70009E-05,Umbeli Belli
31050,0.000252167,8.66447E-05,Umbeli Belli
31049,0.000251143,8.62891E-05,Umbeli Belli
31048,0.00025012,8.5934E-05,Umbeli Belli
31047,0.000249098,8.55794E-05,Umbeli Belli
31046,0.000248078,8.52255E-05,Umbeli Belli
31045,0.00024706,8.4872E-05,Umbeli Belli
31044,0.000246043,8.45192E-05,Umbeli Belli
31043,0.000245028,8.41669E-05,Umbeli Belli
31042,0.000244014,8.38153E-05,Umbeli Belli
31041,0.000243002,8.34642E-05,Umbeli Belli
31040,0.000241992,8.31137E-05,Umbeli Belli
31039,0.000241171,8.28283E-05,Umbeli Belli
31038,0.000240351,8.25433E-05,Umbeli Belli
31037,0.000239533,8.22586E-05,Umbeli Belli
31036,0.000238715,8.19744E-05,Umbeli Belli
31035,0.000237899,8.16906E-05,Umbeli Belli
31034,0.000237083,8.14073E-05,Umbeli Belli
31033,0.000236269,8.11243E-05,Umbeli Belli
31032,0.000235456,8.08418E-05,Umbeli Belli
31031,0.000234644,8.05597E-05,Umbeli Belli
31030,0.000233834,8.0278E-05,Umbeli Belli
31029,0.000233024,7.99967E-05,Umbeli Belli
31028,0.000232216,7.97159E-05,Umbeli Belli
31027,0.000231409,7.94356E-05,Umbeli Belli
31026,0.000230603,7.91556E-05,Umbeli Belli
31025,0.000229799,7.88762E-05,Umbeli Belli
31024,0.000228995,7.85971E-05,Umbeli Belli
31023,0.000228193,7.83185E-05,Umbeli Belli
31022,0.000227392,7.80404E-05,Umbeli Belli
31021,0.000226593,7.77627E-05,Umbeli Belli
31020,0.000225794,7.74855E-05,Umbeli Belli
31019,0.000225146,7.72596E-05,Umbeli Belli
31018,0.000224498,7.7034E-05,Umbeli Belli
31017,0.00022385,7.68087E-05,Umbeli Belli
31016,0.000223204,7.65838E-05,Umbeli Belli
31015,0.000222559,7.63591E-05,Umbeli Belli
31014,0.000221914,7.61348E-05,Umbeli Belli
31013,0.000221271,7.59108E-05,Umbeli Belli
31012,0.000220628,7.56871E-05,Umbeli Belli
31011,0.000219986,7.54637E-05,Umbeli Belli
31010,0.000219345,7.52407E-05,Umbeli Belli
31009,0.000218705,7.50179E-05,Umbeli Belli
31008,0.000218065,7.47955E-05,Umbeli Belli
31007,0.000217427,7.45735E-05,Umbeli Belli
31006,0.00021679,7.43517E-05,Umbeli Belli
31005,0.000216153,7.41303E-05,Umbeli Belli
31004,0.000215518,7.39093E-05,Umbeli Belli
31003,0.000214883,7.36886E-05,Umbeli Belli
31002,0.000214249,7.34682E-05,Umbeli Belli
31001,0.000213617,7.32481E-05,Umbeli Belli
31000,0.000212985,7.30284E-05,Umbeli Belli
30999,0.000212446,7.28406E-05,Umbeli Belli
30998,0.000211908,7.2653E-05,Umbeli Belli
30997,0.00021137,7.24657E-05,Umbeli Belli
30996,0.000210833,7.22786E-05,Umbeli Belli
30995,0.000210297,7.20918E-05,Umbeli Belli
30994,0.000209762,7.19052E-05,Umbeli Belli
30993,0.000209227,7.17189E-05,Umbeli Belli
30992,0.000208693,7.15328E-05,Umbeli Belli
30991,0.00020816,7.1347E-05,Umbeli Belli
30990,0.000207627,7.11615E-05,Umbeli Belli
30989,0.000207095,7.09762E-05,Umbeli Belli
30988,0.000206564,7.07912E-05,Umbeli Belli
30987,0.000206034,7.06064E-05,Umbeli Belli
30986,0.000205504,7.04219E-05,Umbeli Belli
30985,0.000204975,7.02377E-05,Umbeli Belli
30984,0.000204446,7.00537E-05,Umbeli Belli
30983,0.000203919,6.987E-05,Umbeli Belli
30982,0.000203392,6.96865E-05,Umbeli Belli
30981,0.000202866,6.95033E-05,Umbeli Belli
30980,0.00020234,6.93204E-05,Umbeli Belli
30979,0.000201888,6.91625E-05,Umbeli Belli
30978,0.000201436,6.90048E-05,Umbeli Belli
30977,0.000200985,6.88473E-05,Umbeli Belli
30976,0.000200534,6.869E-05,Umbeli Belli
30975,0.000200084,6.85329E-05,Umbeli Belli
30974,0.000199634,6.8376E-05,Umbeli Belli
30973,0.000199185,6.82193E-05,Umbeli Belli
30972,0.000198736,6.80628E-05,Umbeli Belli
30971,0.000198288,6.79066E-05,Umbeli Belli
30970,0.000197841,6.77505E-05,Umbeli Belli
30969,0.000197394,6.75946E-05,Umbeli Belli
30968,0.000196948,6.74389E-05,Umbeli Belli
30967,0.000196502,6.72834E-05,Umbeli Belli
30966,0.000196057,6.71282E-05,Umbeli Belli
30965,0.000195612,6.69731E-05,Umbeli Belli
30964,0.000195168,6.68182E-05,Umbeli Belli
30963,0.000194724,6.66636E-05,Umbeli Belli
30962,0.000194281,6.65091E-05,Umbeli Belli
30961,0.000193839,6.63549E-05,Umbeli Belli
30960,0.000193397,6.62008E-05,Umbeli Belli
30959,0.000193041,6.60762E-05,Umbeli Belli
30958,0.000192685,6.59517E-05,Umbeli Belli
30957,0.00019233,6.58273E-05,Umbeli Belli
30956,0.000191975,6.5703E-05,Umbeli Belli
30955,0.00019162,6.55789E-05,Umbeli Belli
30954,0.000191266,6.5455E-05,Umbeli Belli
30953,0.000190912,6.53311E-05,Umbeli Belli
30952,0.000190559,6.52074E-05,Umbeli Belli
30951,0.000190206,6.50839E-05,Umbeli Belli
30950,0.000189853,6.49605E-05,Umbeli Belli
30949,0.000189501,6.48372E-05,Umbeli Belli
30948,0.000189149,6.47141E-05,Umbeli Belli
30947,0.000188797,6.45911E-05,Umbeli Belli
30946,0.000188446,6.44682E-05,Umbeli Belli
30945,0.000188095,6.43455E-05,Umbeli Belli
30944,0.000187745,6.42229E-05,Umbeli Belli
30943,0.000187395,6.41004E-05,Umbeli Belli
30942,0.000187045,6.39781E-05,Umbeli Belli
30941,0.000186696,6.38559E-05,Umbeli Belli
30940,0.000186347,6.37339E-05,Umbeli Belli
30939,0.000186001,6.36131E-05,Umbeli Belli
30938,0.000185656,6.34925E-05,Umbeli Belli
30937,0.000185312,6.3372E-05,Umbeli Belli
30936,0.000184968,6.32516E-05,Umbeli Belli
30935,0.000184624,6.31314E-05,Umbeli Belli
30934,0.00018428,6.30113E-05,Umbeli Belli
30933,0.000183937,6.28914E-05,Umbeli Belli
30932,0.000183595,6.27716E-05,Umbeli Belli
30931,0.000183252,6.26519E-05,Umbeli Belli
30930,0.000182911,6.25324E-05,Umbeli Belli
30929,0.000182569,6.2413E-05,Umbeli Belli
30928,0.000182228,6.22938E-05,Umbeli Belli
30927,0.000181887,6.21747E-05,Umbeli Belli
30926,0.000181547,6.20557E-05,Umbeli Belli
30925,0.000181207,6.19369E-05,Umbeli Belli
30924,0.000180867,6.18183E-05,Umbeli Belli
30923,0.000180528,6.16997E-05,Umbeli Belli
30922,0.000180189,6.15813E-05,Umbeli Belli
30921,0.000179851,6.14631E-05,Umbeli Belli
30920,0.000179513,6.1345E-05,Umbeli Belli
30919,0.000179159,6.12216E-05,Umbeli Belli
30918,0.000178806,6.10982E-05,Umbeli Belli
30917,0.000178453,6.09751E-05,Umbeli Belli
30916,0.000178101,6.08521E-05,Umbeli Belli
30915,0.000177748,6.07293E-05,Umbeli Belli
30914,0.000177397,6.06066E-05,Umbeli Belli
30913,0.000177046,6.04841E-05,Umbeli Belli
30912,0.000176695,6.03617E-05,Umbeli Belli
30911,0.000176345,6.02395E-05,Umbeli Belli
30910,0.000175995,6.01174E-05,Umbeli Belli
30909,0.000175645,5.99955E-05,Umbeli Belli
30908,0.000175296,5.98738E-05,Umbeli Belli
30907,0.000174948,5.97522E-05,Umbeli Belli
30906,0.000174599,5.96308E-05,Umbeli Belli
30905,0.000174252,5.95095E-05,Umbeli Belli
30904,0.000173904,5.93884E-05,Umbeli Belli
30903,0.000173557,5.92674E-05,Umbeli Belli
30902,0.000173211,5.91466E-05,Umbeli Belli
30901,0.000172865,5.9026E-05,Umbeli Belli
30900,0.000172519,5.89055E-05,Umbeli Belli
30899,0.000172127,5.87691E-05,Umbeli Belli
30898,0.000171735,5.86329E-05,Umbeli Belli
30897,0.000171344,5.84968E-05,Umbeli Belli
30896,0.000170953,5.8361E-05,Umbeli Belli
30895,0.000170563,5.82254E-05,Umbeli Belli
30894,0.000170174,5.80899E-05,Umbeli Belli
30893,0.000169785,5.79547E-05,Umbeli Belli
30892,0.000169396,5.78197E-05,Umbeli Belli
30891,0.000169009,5.76849E-05,Umbeli Belli
30890,0.000168621,5.75503E-05,Umbeli Belli
30889,0.000168235,5.74159E-05,Umbeli Belli
30888,0.000167848,5.72817E-05,Umbeli Belli
30887,0.000167463,5.71477E-05,Umbeli Belli
30886,0.000167078,5.70139E-05,Umbeli Belli
30885,0.000166693,5.68803E-05,Umbeli Belli
30884,0.000166309,5.67469E-05,Umbeli Belli
30883,0.000165926,5.66137E-05,Umbeli Belli
30882,0.000165543,5.64808E-05,Umbeli Belli
30881,0.000165161,5.6348E-05,Umbeli Belli
30880,0.000164779,5.62154E-05,Umbeli Belli
30879,0.000164398,5.6083E-05,Umbeli Belli
30878,0.000164018,5.59509E-05,Umbeli Belli
30877,0.000163638,5.58189E-05,Umbeli Belli
30876,0.000163259,5.56872E-05,Umbeli Belli
30875,0.00016288,5.55556E-05,Umbeli Belli
30874,0.000162502,5.54243E-05,Umbeli Belli
30873,0.000162124,5.52932E-05,Umbeli Belli
30872,0.000161747,5.51622E-05,Umbeli Belli
30871,0.00016137,5.50315E-05,Umbeli Belli
30870,0.000160994,5.4901E-05,Umbeli Belli
30869,0.000160619,5.47707E-05,Umbeli Belli
30868,0.000160244,5.46406E-05,Umbeli Belli
30867,0.00015987,5.45107E-05,Umbeli Belli
30866,0.000159496,5.4381E-05,Umbeli Belli
30865,0.000159123,5.42515E-05,Umbeli Belli
30864,0.000158751,5.41222E-05,Umbeli Belli
30863,0.000158379,5.39931E-05,Umbeli Belli
30862,0.000158007,5.38642E-05,Umbeli Belli
30861,0.000157637,5.37356E-05,Umbeli Belli
30860,0.000157266,5.36071E-05,Umbeli Belli
30859,0.000156868,5.34691E-05,Umbeli Belli
30858,0.000156471,5.33314E-05,Umbeli Belli
30857,0.000156074,5.3194E-05,Umbeli Belli
30856,0.000155678,5.30568E-05,Umbeli Belli
30855,0.000155283,5.29198E-05,Umbeli Belli
30854,0.000154888,5.27831E-05,Umbeli Belli
30853,0.000154494,5.26466E-05,Umbeli Belli
30852,0.000154101,5.25103E-05,Umbeli Belli
30851,0.000153708,5.23743E-05,Umbeli Belli
30850,0.000153316,5.22385E-05,Umbeli Belli
30849,0.000152925,5.2103E-05,Umbeli Belli
30848,0.000152534,5.19677E-05,Umbeli Belli
30847,0.000152144,5.18327E-05,Umbeli Belli
30846,0.000151755,5.16978E-05,Umbeli Belli
30845,0.000151366,5.15633E-05,Umbeli Belli
30844,0.000150978,5.1429E-05,Umbeli Belli
30843,0.000150591,5.12949E-05,Umbeli Belli
30842,0.000150204,5.1161E-05,Umbeli Belli
30841,0.000149818,5.10274E-05,Umbeli Belli
30840,0.000149433,5.08941E-05,Umbeli Belli
30839,0.000149019,5.07508E-05,Umbeli Belli
30838,0.000148605,5.06078E-05,Umbeli Belli
30837,0.000148192,5.0465E-05,Umbeli Belli
30836,0.00014778,5.03225E-05,Umbeli Belli
30835,0.000147369,5.01803E-05,Umbeli Belli
30834,0.000146958,5.00384E-05,Umbeli Belli
30833,0.000146548,4.98968E-05,Umbeli Belli
30832,0.000146139,4.97554E-05,Umbeli Belli
30831,0.000145731,4.96143E-05,Umbeli Belli
30830,0.000145323,4.94735E-05,Umbeli Belli
30829,0.000144917,4.9333E-05,Umbeli Belli
30828,0.000144511,4.91927E-05,Umbeli Belli
30827,0.000144106,4.90528E-05,Umbeli Belli
30826,0.000143701,4.89131E-05,Umbeli Belli
30825,0.000143298,4.87736E-05,Umbeli Belli
30824,0.000142895,4.86345E-05,Umbeli Belli
30823,0.000142493,4.84956E-05,Umbeli Belli
30822,0.000142092,4.8357E-05,Umbeli Belli
30821,0.000141691,4.82187E-05,Umbeli Belli
30820,0.000141292,4.80807E-05,Umbeli Belli
30819,0.000140876,4.79373E-05,Umbeli Belli
30818,0.000140462,4.77943E-05,Umbeli Belli
30817,0.000140048,4.76515E-05,Umbeli Belli
30816,0.000139636,4.75091E-05,Umbeli Belli
30815,0.000139224,4.73669E-05,Umbeli Belli
30814,0.000138813,4.72251E-05,Umbeli Belli
30813,0.000138402,4.70835E-05,Umbeli Belli
30812,0.000137993,4.69423E-05,Umbeli Belli
30811,0.000137584,4.68013E-05,Umbeli Belli
30810,0.000137177,4.66606E-05,Umbeli Belli
30809,0.00013677,4.65203E-05,Umbeli Belli
30808,0.000136364,4.63802E-05,Umbeli Belli
30807,0.000135958,4.62404E-05,Umbeli Belli
30806,0.000135554,4.61009E-05,Umbeli Belli
30805,0.00013515,4.59617E-05,Umbeli Belli
30804,0.000134748,4.58228E-05,Umbeli Belli
30803,0.000134346,4.56842E-05,Umbeli Belli
30802,0.000133945,4.55459E-05,Umbeli Belli
30801,0.000133544,4.54079E-05,Umbeli Belli
30800,0.000133145,4.52702E-05,Umbeli Belli
30799,0.000132773,4.51418E-05,Umbeli Belli
30798,0.000132402,4.50136E-05,Umbeli Belli
30797,0.000132031,4.48857E-05,Umbeli Belli
30796,0.000131661,4.47581E-05,Umbeli Belli
30795,0.000131292,4.46307E-05,Umbeli Belli
30794,0.000130923,4.45036E-05,Umbeli Belli
30793,0.000130556,4.43767E-05,Umbeli Belli
30792,0.000130189,4.42501E-05,Umbeli Belli
30791,0.000129823,4.41238E-05,Umbeli Belli
30790,0.000129457,4.39977E-05,Umbeli Belli
30789,0.000129092,4.38718E-05,Umbeli Belli
30788,0.000128728,4.37463E-05,Umbeli Belli
30787,0.000128365,4.36209E-05,Umbeli Belli
30786,0.000128002,4.34959E-05,Umbeli Belli
30785,0.00012764,4.33711E-05,Umbeli Belli
30784,0.000127279,4.32465E-05,Umbeli Belli
30783,0.000126919,4.31223E-05,Umbeli Belli
30782,0.000126559,4.29982E-05,Umbeli Belli
30781,0.0001262,4.28745E-05,Umbeli Belli
30780,0.000125842,4.2751E-05,Umbeli Belli
30779,0.00012552,4.26398E-05,Umbeli Belli
30778,0.000125199,4.25289E-05,Umbeli Belli
