calBP,PrDens,PrDens_Taphonomic,Site
49396,0.000446819,0.000283116,Border Cave C14
49395,0.000446819,0.000283109,Border Cave C14
49394,0.000446819,0.000283101,Border Cave C14
49393,0.000446819,0.000283094,Border Cave C14
49392,0.000446819,0.000283086,Border Cave C14
49391,0.000446819,0.000283078,Border Cave C14
49390,0.000446819,0.000283071,Border Cave C14
49389,0.000446819,0.000283063,Border Cave C14
49388,0.000446819,0.000283055,Border Cave C14
49387,0.000446819,0.000283048,Border Cave C14
49386,0.000446819,0.00028304,Border Cave C14
49385,0.000446819,0.000283032,Border Cave C14
49384,0.000446819,0.000283025,Border Cave C14
49383,0.000446819,0.000283017,Border Cave C14
49382,0.000446819,0.000283009,Border Cave C14
49381,0.000446819,0.000283002,Border Cave C14
49380,0.000446819,0.000282994,Border Cave C14
49379,0.000446819,0.000282987,Border Cave C14
49378,0.000446819,0.000282979,Border Cave C14
49377,0.000446819,0.000282971,Border Cave C14
49376,0.000446819,0.000282964,Border Cave C14
49375,0.000446819,0.000282956,Border Cave C14
49374,0.000446819,0.000282948,Border Cave C14
49373,0.000446819,0.000282941,Border Cave C14
49372,0.000446819,0.000282933,Border Cave C14
49371,0.000446819,0.000282925,Border Cave C14
49370,0.000446819,0.000282918,Border Cave C14
49369,0.000446819,0.00028291,Border Cave C14
49368,0.000446819,0.000282903,Border Cave C14
49367,0.000446819,0.000282895,Border Cave C14
49366,0.000446819,0.000282887,Border Cave C14
49365,0.000446819,0.00028288,Border Cave C14
49364,0.000446819,0.000282872,Border Cave C14
49363,0.000446819,0.000282864,Border Cave C14
49362,0.000446819,0.000282857,Border Cave C14
49361,0.000446819,0.000282849,Border Cave C14
49360,0.000446819,0.000282841,Border Cave C14
49359,0.000446819,0.000282834,Border Cave C14
49358,0.000446819,0.000282826,Border Cave C14
49357,0.000446819,0.000282818,Border Cave C14
49356,0.000446819,0.000282811,Border Cave C14
49355,0.000446819,0.000282803,Border Cave C14
49354,0.000446819,0.000282796,Border Cave C14
49353,0.000446819,0.000282788,Border Cave C14
49352,0.000446819,0.00028278,Border Cave C14
49351,0.000446819,0.000282773,Border Cave C14
49350,0.000446819,0.000282765,Border Cave C14
49349,0.000446819,0.000282757,Border Cave C14
49348,0.000446819,0.00028275,Border Cave C14
49347,0.000446819,0.000282742,Border Cave C14
49346,0.000446819,0.000282734,Border Cave C14
49345,0.000446819,0.000282727,Border Cave C14
49344,0.000446819,0.000282719,Border Cave C14
49343,0.000446819,0.000282712,Border Cave C14
49342,0.000446819,0.000282704,Border Cave C14
49341,0.000446819,0.000282696,Border Cave C14
49340,0.000446819,0.000282689,Border Cave C14
49339,0.000446825,0.000282685,Border Cave C14
49338,0.000446831,0.000282681,Border Cave C14
49337,0.000446837,0.000282677,Border Cave C14
49336,0.000446842,0.000282673,Border Cave C14
49335,0.000446848,0.000282669,Border Cave C14
49334,0.000446854,0.000282665,Border Cave C14
49333,0.00044686,0.000282661,Border Cave C14
49332,0.000446866,0.000282657,Border Cave C14
49331,0.000446872,0.000282653,Border Cave C14
49330,0.000446878,0.000282649,Border Cave C14
49329,0.000446884,0.000282645,Border Cave C14
49328,0.000446889,0.000282642,Border Cave C14
49327,0.000446895,0.000282638,Border Cave C14
49326,0.000446901,0.000282634,Border Cave C14
49325,0.000446907,0.00028263,Border Cave C14
49324,0.000446913,0.000282626,Border Cave C14
49323,0.000446919,0.000282622,Border Cave C14
49322,0.000446925,0.000282618,Border Cave C14
49321,0.00044693,0.000282614,Border Cave C14
49320,0.000446936,0.00028261,Border Cave C14
49319,0.000446936,0.000282602,Border Cave C14
49318,0.000446936,0.000282594,Border Cave C14
49317,0.000446935,0.000282587,Border Cave C14
49316,0.000446935,0.000282579,Border Cave C14
49315,0.000446935,0.000282571,Border Cave C14
49314,0.000446935,0.000282563,Border Cave C14
49313,0.000446934,0.000282555,Border Cave C14
49312,0.000446934,0.000282548,Border Cave C14
49311,0.000446934,0.00028254,Border Cave C14
49310,0.000446933,0.000282532,Border Cave C14
49309,0.000446933,0.000282524,Border Cave C14
49308,0.000446933,0.000282516,Border Cave C14
49307,0.000446932,0.000282508,Border Cave C14
49306,0.000446932,0.000282501,Border Cave C14
49305,0.000446932,0.000282493,Border Cave C14
49304,0.000446932,0.000282485,Border Cave C14
49303,0.000446931,0.000282477,Border Cave C14
49302,0.000446931,0.000282469,Border Cave C14
49301,0.000446931,0.000282461,Border Cave C14
49300,0.00044693,0.000282454,Border Cave C14
49299,0.00044693,0.000282446,Border Cave C14
49298,0.00044693,0.000282438,Border Cave C14
49297,0.000446929,0.00028243,Border Cave C14
49296,0.000446929,0.000282422,Border Cave C14
49295,0.000446929,0.000282414,Border Cave C14
49294,0.000446929,0.000282407,Border Cave C14
49293,0.000446928,0.000282399,Border Cave C14
49292,0.000446928,0.000282391,Border Cave C14
49291,0.000446928,0.000282383,Border Cave C14
49290,0.000446927,0.000282375,Border Cave C14
49289,0.000446927,0.000282367,Border Cave C14
49288,0.000446927,0.00028236,Border Cave C14
49287,0.000446926,0.000282352,Border Cave C14
49286,0.000446926,0.000282344,Border Cave C14
49285,0.000446926,0.000282336,Border Cave C14
49284,0.000446926,0.000282328,Border Cave C14
49283,0.000446925,0.000282321,Border Cave C14
49282,0.000446925,0.000282313,Border Cave C14
49281,0.000446925,0.000282305,Border Cave C14
49280,0.000446924,0.000282297,Border Cave C14
49279,0.000446936,0.000282297,Border Cave C14
49278,0.000446948,0.000282297,Border Cave C14
49277,0.00044696,0.000282297,Border Cave C14
49276,0.000446972,0.000282297,Border Cave C14
49275,0.000446984,0.000282297,Border Cave C14
49274,0.000446996,0.000282296,Border Cave C14
49273,0.000447008,0.000282296,Border Cave C14
49272,0.00044702,0.000282296,Border Cave C14
49271,0.000447032,0.000282296,Border Cave C14
49270,0.000447044,0.000282296,Border Cave C14
49269,0.000447056,0.000282296,Border Cave C14
49268,0.000447068,0.000282296,Border Cave C14
49267,0.000447079,0.000282296,Border Cave C14
49266,0.000447091,0.000282296,Border Cave C14
49265,0.000447103,0.000282295,Border Cave C14
49264,0.000447115,0.000282295,Border Cave C14
49263,0.000447127,0.000282295,Border Cave C14
49262,0.000447139,0.000282295,Border Cave C14
49261,0.000447151,0.000282295,Border Cave C14
49260,0.000447163,0.000282295,Border Cave C14
49259,0.000447181,0.000282299,Border Cave C14
49258,0.000447199,0.000282302,Border Cave C14
49257,0.000447217,0.000282306,Border Cave C14
49256,0.000447234,0.00028231,Border Cave C14
49255,0.000447252,0.000282313,Border Cave C14
49254,0.00044727,0.000282317,Border Cave C14
49253,0.000447288,0.00028232,Border Cave C14
49252,0.000447306,0.000282324,Border Cave C14
49251,0.000447324,0.000282328,Border Cave C14
49250,0.000447342,0.000282331,Border Cave C14
49249,0.00044736,0.000282335,Border Cave C14
49248,0.000447378,0.000282339,Border Cave C14
49247,0.000447395,0.000282342,Border Cave C14
49246,0.000447413,0.000282346,Border Cave C14
49245,0.000447431,0.00028235,Border Cave C14
49244,0.000447449,0.000282353,Border Cave C14
49243,0.000447467,0.000282357,Border Cave C14
49242,0.000447485,0.000282361,Border Cave C14
49241,0.000447503,0.000282364,Border Cave C14
49240,0.000447521,0.000282368,Border Cave C14
49239,0.000447545,0.000282375,Border Cave C14
49238,0.000447569,0.000282383,Border Cave C14
49237,0.000447593,0.000282391,Border Cave C14
49236,0.000447618,0.000282398,Border Cave C14
49235,0.000447642,0.000282406,Border Cave C14
49234,0.000447666,0.000282414,Border Cave C14
49233,0.00044769,0.000282421,Border Cave C14
49232,0.000447715,0.000282429,Border Cave C14
49231,0.000447739,0.000282437,Border Cave C14
49230,0.000447763,0.000282444,Border Cave C14
49229,0.000447787,0.000282452,Border Cave C14
49228,0.000447812,0.00028246,Border Cave C14
49227,0.000447836,0.000282467,Border Cave C14
49226,0.00044786,0.000282475,Border Cave C14
49225,0.000447884,0.000282483,Border Cave C14
49224,0.000447909,0.00028249,Border Cave C14
49223,0.000447933,0.000282498,Border Cave C14
49222,0.000447957,0.000282505,Border Cave C14
49221,0.000447981,0.000282513,Border Cave C14
49220,0.000448006,0.000282521,Border Cave C14
49219,0.000448036,0.000282532,Border Cave C14
49218,0.000448066,0.000282544,Border Cave C14
49217,0.000448097,0.000282555,Border Cave C14
49216,0.000448127,0.000282567,Border Cave C14
49215,0.000448158,0.000282578,Border Cave C14
49214,0.000448188,0.00028259,Border Cave C14
49213,0.000448218,0.000282601,Border Cave C14
49212,0.000448249,0.000282613,Border Cave C14
49211,0.000448279,0.000282625,Border Cave C14
49210,0.00044831,0.000282636,Border Cave C14
49209,0.00044834,0.000282648,Border Cave C14
49208,0.000448371,0.000282659,Border Cave C14
49207,0.000448401,0.000282671,Border Cave C14
49206,0.000448431,0.000282682,Border Cave C14
49205,0.000448462,0.000282694,Border Cave C14
49204,0.000448492,0.000282705,Border Cave C14
49203,0.000448523,0.000282717,Border Cave C14
49202,0.000448553,0.000282728,Border Cave C14
49201,0.000448583,0.00028274,Border Cave C14
49200,0.000448614,0.000282751,Border Cave C14
49199,0.000448656,0.00028277,Border Cave C14
49198,0.000448699,0.000282789,Border Cave C14
49197,0.000448741,0.000282808,Border Cave C14
49196,0.000448784,0.000282827,Border Cave C14
49195,0.000448826,0.000282847,Border Cave C14
49194,0.000448868,0.000282866,Border Cave C14
49193,0.000448911,0.000282885,Border Cave C14
49192,0.000448953,0.000282904,Border Cave C14
49191,0.000448996,0.000282923,Border Cave C14
49190,0.000449038,0.000282942,Border Cave C14
49189,0.000449081,0.000282961,Border Cave C14
49188,0.000449123,0.00028298,Border Cave C14
49187,0.000449165,0.000282999,Border Cave C14
49186,0.000449208,0.000283018,Border Cave C14
49185,0.00044925,0.000283037,Border Cave C14
49184,0.000449293,0.000283056,Border Cave C14
49183,0.000449335,0.000283075,Border Cave C14
49182,0.000449377,0.000283094,Border Cave C14
49181,0.00044942,0.000283113,Border Cave C14
49180,0.000449462,0.000283132,Border Cave C14
49179,0.000449511,0.000283155,Border Cave C14
49178,0.000449559,0.000283178,Border Cave C14
49177,0.000449608,0.000283201,Border Cave C14
49176,0.000449657,0.000283224,Border Cave C14
49175,0.000449705,0.000283247,Border Cave C14
49174,0.000449754,0.00028327,Border Cave C14
49173,0.000449802,0.000283293,Border Cave C14
49172,0.000449851,0.000283316,Border Cave C14
49171,0.0004499,0.000283339,Border Cave C14
49170,0.000449948,0.000283362,Border Cave C14
49169,0.000449997,0.000283385,Border Cave C14
49168,0.000450045,0.000283407,Border Cave C14
49167,0.000450094,0.00028343,Border Cave C14
49166,0.000450142,0.000283453,Border Cave C14
49165,0.000450191,0.000283476,Border Cave C14
49164,0.00045024,0.000283499,Border Cave C14
49163,0.000450288,0.000283522,Border Cave C14
49162,0.000450337,0.000283545,Border Cave C14
49161,0.000450385,0.000283568,Border Cave C14
49160,0.000450434,0.000283591,Border Cave C14
49159,0.000450494,0.000283621,Border Cave C14
49158,0.000450555,0.000283652,Border Cave C14
49157,0.000450616,0.000283682,Border Cave C14
49156,0.000450676,0.000283712,Border Cave C14
49155,0.000450737,0.000283743,Border Cave C14
49154,0.000450797,0.000283773,Border Cave C14
49153,0.000450858,0.000283804,Border Cave C14
49152,0.000450918,0.000283834,Border Cave C14
49151,0.000450979,0.000283864,Border Cave C14
49150,0.000451039,0.000283895,Border Cave C14
49149,0.0004511,0.000283925,Border Cave C14
49148,0.000451161,0.000283956,Border Cave C14
49147,0.000451221,0.000283986,Border Cave C14
49146,0.000451282,0.000284017,Border Cave C14
49145,0.000451342,0.000284047,Border Cave C14
49144,0.000451403,0.000284077,Border Cave C14
49143,0.000451463,0.000284108,Border Cave C14
49142,0.000451524,0.000284138,Border Cave C14
49141,0.000451584,0.000284168,Border Cave C14
49140,0.000451645,0.000284199,Border Cave C14
49139,0.000451706,0.000284229,Border Cave C14
49138,0.000451766,0.00028426,Border Cave C14
49137,0.000451827,0.00028429,Border Cave C14
49136,0.000451888,0.000284321,Border Cave C14
49135,0.000451948,0.000284351,Border Cave C14
49134,0.000452009,0.000284382,Border Cave C14
49133,0.000452069,0.000284412,Border Cave C14
49132,0.00045213,0.000284442,Border Cave C14
49131,0.000452191,0.000284473,Border Cave C14
49130,0.000452251,0.000284503,Border Cave C14
49129,0.000452312,0.000284534,Border Cave C14
49128,0.000452373,0.000284564,Border Cave C14
49127,0.000452433,0.000284595,Border Cave C14
49126,0.000452494,0.000284625,Border Cave C14
49125,0.000452555,0.000284655,Border Cave C14
49124,0.000452615,0.000284686,Border Cave C14
49123,0.000452676,0.000284716,Border Cave C14
49122,0.000452737,0.000284747,Border Cave C14
49121,0.000452797,0.000284777,Border Cave C14
49120,0.000452858,0.000284808,Border Cave C14
49119,0.00045293,0.000284845,Border Cave C14
49118,0.000453003,0.000284883,Border Cave C14
49117,0.000453076,0.000284921,Border Cave C14
49116,0.000453148,0.000284959,Border Cave C14
49115,0.000453221,0.000284997,Border Cave C14
49114,0.000453293,0.000285035,Border Cave C14
49113,0.000453366,0.000285073,Border Cave C14
49112,0.000453439,0.000285111,Border Cave C14
49111,0.000453511,0.000285149,Border Cave C14
49110,0.000453584,0.000285187,Border Cave C14
49109,0.000453656,0.000285225,Border Cave C14
49108,0.000453729,0.000285262,Border Cave C14
49107,0.000453801,0.0002853,Border Cave C14
49106,0.000453874,0.000285338,Border Cave C14
49105,0.000453947,0.000285376,Border Cave C14
49104,0.000454019,0.000285414,Border Cave C14
49103,0.000454092,0.000285452,Border Cave C14
49102,0.000454164,0.00028549,Border Cave C14
49101,0.000454237,0.000285527,Border Cave C14
49100,0.000454309,0.000285565,Border Cave C14
49099,0.000454394,0.000285611,Border Cave C14
49098,0.000454478,0.000285656,Border Cave C14
49097,0.000454563,0.000285701,Border Cave C14
49096,0.000454647,0.000285747,Border Cave C14
49095,0.000454732,0.000285792,Border Cave C14
49094,0.000454816,0.000285837,Border Cave C14
49093,0.000454901,0.000285883,Border Cave C14
49092,0.000454985,0.000285928,Border Cave C14
49091,0.00045507,0.000285973,Border Cave C14
49090,0.000455154,0.000286019,Border Cave C14
49089,0.000455239,0.000286064,Border Cave C14
49088,0.000455323,0.000286109,Border Cave C14
49087,0.000455407,0.000286155,Border Cave C14
49086,0.000455492,0.0002862,Border Cave C14
49085,0.000455576,0.000286245,Border Cave C14
49084,0.000455661,0.00028629,Border Cave C14
49083,0.000455745,0.000286336,Border Cave C14
49082,0.00045583,0.000286381,Border Cave C14
49081,0.000455914,0.000286426,Border Cave C14
49080,0.000455998,0.000286471,Border Cave C14
49079,0.000456083,0.000286517,Border Cave C14
49078,0.000456167,0.000286562,Border Cave C14
49077,0.000456251,0.000286607,Border Cave C14
49076,0.000456336,0.000286652,Border Cave C14
49075,0.00045642,0.000286697,Border Cave C14
49074,0.000456504,0.000286742,Border Cave C14
49073,0.000456588,0.000286787,Border Cave C14
49072,0.000456672,0.000286833,Border Cave C14
49071,0.000456757,0.000286878,Border Cave C14
49070,0.000456841,0.000286923,Border Cave C14
49069,0.000456925,0.000286968,Border Cave C14
49068,0.000457009,0.000287013,Border Cave C14
49067,0.000457094,0.000287058,Border Cave C14
49066,0.000457178,0.000287103,Border Cave C14
49065,0.000457262,0.000287148,Border Cave C14
49064,0.000457346,0.000287193,Border Cave C14
49063,0.00045743,0.000287238,Border Cave C14
49062,0.000457514,0.000287283,Border Cave C14
49061,0.000457599,0.000287328,Border Cave C14
49060,0.000457683,0.000287373,Border Cave C14
49059,0.000457779,0.000287426,Border Cave C14
49058,0.000457875,0.000287479,Border Cave C14
49057,0.000457971,0.000287531,Border Cave C14
49056,0.000458068,0.000287584,Border Cave C14
49055,0.000458164,0.000287636,Border Cave C14
49054,0.00045826,0.000287689,Border Cave C14
49053,0.000458356,0.000287741,Border Cave C14
49052,0.000458452,0.000287794,Border Cave C14
49051,0.000458548,0.000287847,Border Cave C14
49050,0.000458645,0.000287899,Border Cave C14
49049,0.000458741,0.000287952,Border Cave C14
49048,0.000458837,0.000288004,Border Cave C14
49047,0.000458933,0.000288057,Border Cave C14
49046,0.000459029,0.000288109,Border Cave C14
49045,0.000459125,0.000288162,Border Cave C14
49044,0.000459221,0.000288214,Border Cave C14
49043,0.000459317,0.000288267,Border Cave C14
49042,0.000459413,0.000288319,Border Cave C14
49041,0.00045951,0.000288372,Border Cave C14
49040,0.000459606,0.000288424,Border Cave C14
